1068,5
1073,8
1075,5
1076,0
1077,0
1079,2
1080,6
1081,18
1083,146
1085,0
1088,0
1089,334
1093,7
1094,7
1096,0
1097,5
1098,7
1104,6
1107,9
1109,4
1110,5
1112,0
1114,21
1116,2
1118,1
1123,0
1127,4
1129,3
1131,12
1132,0
1133,0
1135,0
1136,5
1137,6
1138,1
1141,2
1143,4
1145,6
1148,0
1150,5
1152,5
1154,1
1155,0
1156,1
1162,0
1163,2
1164,7
1165,0
1166,0
1168,0
1172,18
1173,2
1176,2
1177,23
1180,1
1181,0
1182,0
1185,1
1187,0
1189,22
1190,5
1191,75
1192,23
1193,0
1195,16
1196,54
1197,41
1198,63
1200,29
1201,61
1204,0
1205,60
1206,19
1214,175
1216,1
1219,3
1221,0
1222,0
1223,0
1224,15
1225,22
1227,20
1228,31
1229,10
1234,2
1238,13
1239,0
1240,5
1241,0
1242,1
1243,1
1245,15
1246,3
1247,6
1248,8
1250,1
1251,76
1253,2
1255,33
1257,18
1258,7
1259,5
1261,4
1263,5
1269,20
1270,1
1274,0
1277,0
1280,0
1281,1
1286,0
1287,5
1288,104
1290,49
1291,69
1292,89
1293,24
1298,107
1300,28
1302,16
1303,88
1306,55
1307,0
1308,47
1309,7
1310,17
1316,3
1318,0
1321,7
1322,3
1323,5
1324,16
1335,12
1336,13
1338,7
1339,10
1340,5
1342,0
1343,6
1344,2
1348,2
1349,64
1352,26
1353,37
1354,18
1355,95
1357,51
1358,128
1359,8
1360,6
1363,0
1364,23
1365,32
1366,48
1368,28
1370,0
1371,0
1373,0
1374,0
1375,0
1380,8
1387,6
1389,6
1390,4
1391,0
1392,3
1393,11
1395,2
1397,4
1399,0
1400,4
1402,3
1403,9
1406,1
1408,0
1411,0
1412,1
1413,1
1415,17
1416,0
1417,3
1418,559
1423,5
1424,9
1427,5
1434,16
1436,2
1439,1
1441,12
1442,0
1443,16
1445,0
1446,18
1447,26
1448,36
1451,4
1452,0
1453,40
1455,0
1460,53
1461,172
1462,32
1466,50
1467,0
1469,19
1471,1
1474,0
1475,0
1476,0
1479,15
1480,65
1481,0
1482,75
1483,10
1486,0
1487,32
1489,26
1491,0
1492,0
1493,49
1494,17
1497,71
1498,91
1501,22
1504,17
1505,11
1506,9
1507,2
1508,55
1509,0
1511,8
1512,1
1514,1
1515,0
1517,24
1519,25
1520,1
1522,36
1523,13
1526,19
1528,36
1531,71
1532,0
1533,11
1534,63
1535,5
1538,143
1539,143
1542,21
1543,0
1547,11
1548,0
1549,4
1550,186
1551,114
1552,10
1554,58
1555,1
1556,47
1557,5
1558,80
1559,12
1560,27
1561,15
1562,24
1563,63
1567,41
1569,0
1570,4
1571,127
1573,155
1575,101
1576,32
1581,34
1582,25
1583,42
1588,17
1590,22
1591,153
1593,16
1594,78
1595,0
1598,2
1599,81
1601,32
1602,56
1604,25
1606,33
1607,37
1608,11
1613,2
1614,6
1616,0
1619,1
1620,0
1621,1
1622,9
1623,30
1624,11
1628,17
1634,5
1635,73
1636,9
1638,27
1640,0
1642,0
1643,0
1646,163
1647,42
1649,22
1650,28
1655,32
1658,6
1659,33
1660,12
1663,21
1664,58
1665,2
1666,33
1667,19
1669,3
1670,254
1671,125
1675,72
1676,3
1678,53
1681,7
1682,2
1685,2
1687,11
1689,2
1690,0
1691,0
1695,0
1696,0
1697,0
1698,27
1699,0
1700,3
1701,0
1704,19
1707,144
1708,16
1710,24
1711,43
1712,99
1716,51
1719,79
1723,60
1724,126
1727,0
1730,22
1732,138
1733,33
1736,21
1739,0
1740,0
1741,0
1743,0
1746,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,34
1754,19
1756,78
1757,38
1761,215
1763,213
1764,31
1766,24
1769,15
1770,49
1771,22
1774,104
1775,41
1779,11
1780,20
1782,72
1783,20
1785,0
1786,5
1788,50
1789,67
1792,15
1793,7
1795,58
1797,43
1799,2
1801,74
1802,12
1803,16
1804,0
1807,22
1808,48
1810,40
1812,20
1814,2
1818,20
1821,57
1824,25
1826,62
1827,10
1830,4
1832,65
1833,23
1835,0
1836,2
1837,0
1839,90
1840,145
1841,4
1846,0
1847,0
1849,0
1850,0
1851,0
1852,0
1853,0
1855,0
1856,0
1860,0
1862,96
1864,86
1867,15
1869,16
1873,91
1874,0
1877,19
1880,45
1881,53
1884,119
1888,13
1890,35
1891,14
1892,40
1893,2
1895,80
1902,19
1903,25
1904,14
1907,70
1908,6
1911,55
1912,58
1914,12
1916,16
1919,154
1921,137
1923,8
1926,111
1928,110
1929,2
1940,3
1942,0
1943,96
1948,52
1949,18
1951,23
1952,20
1955,136
1957,55
1959,27
1960,17
1962,34
1963,201
1964,0
1965,13
1966,13
1967,161
1968,18
1969,4
1970,0
1974,34
1975,40
1976,177
1979,237
1985,12
1986,94
1990,32
1992,50
1996,142
1997,90
1998,247
1999,30
2001,137
2002,25
2003,12
2006,88
2007,19
2012,3
2017,60
2023,177
2026,0
2027,0
2032,0
2036,251
2041,41
2042,48
2043,26
2044,232
2047,15
2048,42
2050,188
2051,72
2054,0
2055,29
2061,25
2065,0
2066,144
2069,18
2071,10
2072,0
2073,153
2074,3
2075,39
2076,6
2079,97
2083,32
2084,30
2085,79
2088,49
2089,107
2090,104
2092,23
2093,41
2094,4
2096,198
2101,28
2102,29
2104,113
2110,21
2111,54
2114,108
2116,0
2117,18
2118,5
2121,17
2122,54
2123,127
2124,53
2127,0
2128,20
2129,12
2132,78
2135,19
2136,0
2140,0
2144,29
2145,11
2149,31
2150,38
2152,39
2154,6
2157,43
2158,4
2159,10
2163,38
2169,16
2170,62
2171,12
2173,12
2174,48
2175,5
2178,34
2179,14
2180,29
2182,5
2185,11
2187,33
2188,3
2189,3
2192,29
2193,11
2198,66
2199,71
2200,10
2202,106
2203,14
2204,0
2205,0
2207,0
2215,6
2216,0
2217,0
2221,18
2222,0
2223,5
2225,20
2227,14
2233,13
2236,26
2237,33
2238,5
2239,54
2241,13
2247,122
2250,10
2251,0
2252,27
2256,6
2257,16
2258,264
2259,14
2260,1
2267,6
2268,17
2269,0
2270,0
2271,0
2272,0
2276,37
2277,92
2279,16
2281,18
2283,0
2285,51
2286,0
2288,76
2292,920
2293,110
2299,94
2300,323
2306,77
2308,0
2310,24
2312,24
2313,4
2314,32
2315,23
2316,9
2317,66
2318,37
2320,26
2321,23
2323,14
2325,68
2330,1
2331,24
2339,9
2347,48
2351,119
2357,9
2359,0
2361,203
2362,9
2372,0
2376,128
2377,30
2380,8
2381,75
2383,48
2385,79
2386,64
2387,40
2388,5
2389,19
2390,0
2391,0
2394,15
2395,3
2396,25
2398,13
2399,50
2405,0
2406,181
2407,0
2412,24
2414,85
2415,0
2416,165
2419,37
2420,62
2421,34
2422,0
2423,56
2427,10
2428,30
2431,1
2433,29
2436,83
2437,55
2438,20
2439,199
2440,27
2441,188
2443,0
2450,41
2451,0
2454,291
2455,38
2457,158
2458,124
2467,0
2469,13
2472,93
2473,76
2475,0
2476,0
2478,79
2479,11
2480,22
2482,43
2485,26
2486,33
2487,23
2488,123
2490,0
2492,12
2495,77
2496,0
2497,0
2503,34
2509,0
2510,7
2516,0
2517,1
2518,36
2520,20
2521,37
2523,124
2524,32
2528,18
2530,159
2531,124
2532,50
2533,28
2538,6
2539,16
2541,68
2542,67
2543,46
2544,239
2546,42
2548,23
2551,5
2553,109
2554,13
2555,29
2556,22
2557,21
2558,154
2559,15
2560,83
2563,62
2567,0
2570,0
2571,0
2574,61
2575,224
2578,107
2579,35
2580,205
2582,56
2586,36
2588,3
2589,0
2598,88
2599,34
2601,23
2604,27
2606,28
2609,41
2611,3
2612,31
2613,17
2615,33
2617,37
2618,64
2621,20
2622,5
2625,2
2627,3
2628,23
2629,43
2631,3
2632,19
2634,4
2635,2
2637,0
2638,259
2639,14
2641,0
2642,42
2643,66
2644,2
2645,56
2646,11
2647,0
2650,19
2651,231
2652,8
2654,23
2655,0
2656,99
2657,45
2661,26
2663,61
2664,31
2665,0
2666,31
2667,4
2668,26
2669,6
2670,47
2671,34
2672,19
2673,37
2681,0
2688,60
2689,19
2691,54
2692,12
2693,85
2694,71
2695,1
2696,64
2697,7
2698,23
2699,9
2700,102
2702,81
2705,86
2706,23
2709,123
2710,1
2711,75
2712,1
2714,4
2716,184
2718,66
2719,138
2724,0
2726,107
2728,40
2733,14
2734,0
2735,0
2736,0
2737,0
2738,6
2739,20
2741,0
2745,23
2746,13
2748,0
2750,1
2751,0
2753,94
2755,62
2757,31
2758,17
2761,105
2763,45
2764,35
2767,2
2768,18
2769,24
2771,12
2773,0
2774,19
2775,160
2780,0
2784,66
2788,77
2791,0
2795,2
2796,27
2797,37
2800,50
2801,59
2803,10
2804,14
2808,9
2811,26
2812,60
2813,320
2817,18
2820,95
2821,235
2824,50
2825,20
2827,133
2829,108
2833,252
2838,18
2839,34
2843,536
2846,30
2849,237
2857,0
2859,16
2861,12
2864,6
2867,0
2868,7
2870,35
2872,9
2873,26
2875,33
2876,31
2877,20
2878,0
2879,37
2880,55
2883,5
2884,78
2887,13
2888,85
2889,30
2890,10
2891,0
2892,13
2893,0
2894,23
2897,1
2899,28
2901,2
2908,10
2909,71
2911,77
2913,107
2914,0
2915,0
2917,1
2920,13
2922,46
2924,0
2925,17
2927,44
2929,60
2932,274
2933,58
2934,96
2935,31
2936,0
2937,0
2940,59
2942,38
2944,0
2947,5
2948,8
2949,32
2953,0
2956,1
2957,6
2960,64
2963,3
2968,17
2969,6
2973,50
2976,49
2981,33
2984,17
2985,20
2987,24
2988,6
2989,2
2990,2
2991,0
2995,17
2996,4
2998,172
3002,93
3003,3
3006,60
3007,21
3008,48
3009,3
3010,16
3011,45
3015,30
3017,23
3019,11
3023,57
3024,13
3030,78
3031,184
3032,14
3033,20
3034,1
3035,36
3036,0
3042,23
3046,3
3047,1
3051,0
3053,0
3055,56
3056,2
3057,13
3058,1
3060,5
3061,5
3062,7
3063,2
3065,0
3070,14
3073,30
3077,35
3078,6
3079,12
3080,1
3082,24
3083,23
3086,34
3087,9
3088,40
3090,0
3092,8
3093,233
3095,0
3097,0
3098,136
3100,366
3103,32
3104,5
3106,29
3107,1
3111,147
3113,44
3115,44
3116,25
3117,191
3118,0
3119,87
3120,316
3122,5
3124,45
3125,7
3127,22
3128,0
3129,39
3135,52
3138,7
3140,21
3141,111
3146,30
3149,5
3150,7
3151,43
3154,94
3155,2
3156,287
3158,44
3159,52
3160,297
3161,40
3162,64
3163,43
3165,31
3168,88
3169,115
3172,26
3175,57
3176,5
3179,31
3180,139
3183,118
3186,105
3187,94
3189,40
3194,67
3197,11
3204,4
3207,9
3210,84
3211,92
3214,33
3216,7
3217,23
3219,11
3220,74
3224,59
3225,64
3226,16
3228,112
3230,23
3233,25
3235,4
3237,210
3238,21
3240,46
3242,87
3243,0
3244,80
3245,31
3249,14
3252,21
3254,5
3255,0
3256,14
3258,96
3265,96
3268,6
3270,20
3271,7
3272,3
3282,5
3283,11
3290,15
3293,43
3296,0
3297,91
3302,6
3303,63
3304,23
3305,29
3306,3
3308,9
3311,58
3312,38
3317,47
3319,0
3320,47
3323,16
3325,13
3327,73
3328,4
3330,21
3334,45
3335,79
3337,37
3339,85
3344,21
3345,3
3348,4
3351,0
3354,1
3355,9
3356,8
3357,42
3361,61
3363,12
3364,37
3365,0
3366,58
3369,21
3372,14
3373,1
3375,0
3379,72
3380,24
3382,0
3383,18
3386,47
3387,42
3388,112
3391,7
3395,62
3396,68
3397,25
3399,51
3400,849
3401,24
3402,0
3403,123
3405,10
3406,0
3407,115
3414,0
3417,57
3418,1
3419,89
3424,85
3427,89
3429,136
3431,0
3432,23
3433,30
3435,5
3437,25
3438,1
3439,1
3440,32
3441,105
3443,8
3444,31
3445,13
3451,6
3453,16
3454,337
3455,6
3458,7
3459,8
3461,5
3463,26
3464,27
3465,15
3466,1
3467,25
3468,66
3472,2
3474,0
3475,0
3477,44
3478,54
3479,18
3481,8
3482,5
3483,6
3484,35
3485,23
3487,59
3491,75
3492,117
3493,74
3494,9
3498,0
3499,3
3503,13
3504,20
3505,11
3506,4
3508,0
3509,13
3511,10
3512,26
3513,48
3519,13
3522,37
3523,92
3526,10
3527,32
3528,84
3529,62
3531,5
3535,0
3537,39
3539,79
3541,53
3543,0
3546,7
3547,84
3548,0
3549,4
3552,0
3554,20
3556,2
3559,21
3560,62
3561,21
3563,69
3564,61
3565,140
3566,0
3568,8
3569,39
3571,41
3572,20
3575,60
3578,18
3579,17
3580,74
3584,8
3585,4
3588,38
3591,171
3593,15
3598,44
3600,39
3603,12
3605,3
3607,9
3608,0
3609,0
3610,3
3611,6
3612,3
3613,1
3618,8
3619,17
3620,7
3622,58
3626,25
3627,61
3628,43
3631,289
3633,0
3634,41
3641,35
3642,54
3643,0
3644,19
3645,12
3646,51
3647,5
3648,1
3651,86
3652,108
3656,15
3658,0
3660,75
3665,476
3667,13
3669,8
3676,18
3679,17
3680,15
3681,19
3685,17
3686,0
3688,49
3689,31
3691,0
3692,31
3694,24
3697,15
3699,4
3703,49
3704,5
3705,25
3706,19
3709,47
3710,1
3713,20
3716,51
3721,212
3722,226
3725,5
3730,54
3731,30
3732,39
3733,54
3734,39
3736,31
3739,21
3740,3
3741,25
3743,39
3747,5
3748,0
3752,25
3753,52
3755,42
3756,13
3757,89
3758,7
3759,21
3761,7
3765,5
3766,0
3767,0
3769,14
3770,29
3771,7
3772,4
3775,28
3776,2
3777,50
3778,0
3779,22
3782,46
3783,322
3785,27
3786,2
3787,77
3789,3
3792,0
3793,3
3795,3
3796,14
3797,8
3799,3
3801,29
3802,6
3805,27
3806,92
3807,2
3808,3
3811,1
3813,51
3814,9
3815,29
3816,20
3818,61
3820,31
3827,47
3828,3
3830,42
3832,13
3839,9
3842,2
3844,68
3845,12
3851,2
3855,13
3856,10
3858,2
3859,16
3861,14
3862,12
3863,39
3864,24
3865,0
3866,3
3868,31
3869,7
3872,80
3873,28
3874,6
3879,10
3881,45
3882,46
3885,6
3887,34
3890,74
3894,10
3895,16
3896,14
3898,34
3899,0
3901,0
3902,76
3907,32
3912,139
3916,94
3918,0
3919,45
3924,10
3925,31
3927,29
3928,28
3929,5
3932,74
3933,76
3935,43
3936,6
3937,20
3939,193
3940,45
3942,39
3945,40
3946,8
3947,48
3950,55
3952,38
3953,14
3957,32
3958,6
3959,40
3960,63
3962,19
3967,7
3969,57
3971,28
3972,44
3973,43
3974,99
3975,11
3977,28
3978,19
3980,18
3981,234
3982,26
3983,0
3984,9
3986,42
3987,12
3989,45
3990,7
3991,16
3992,1
3993,17
3996,42
3998,46
4003,1
4004,25
4005,4
4006,38
4007,39
4010,213
4013,18
4014,0
4016,0
4019,7
4024,7
4029,11
4031,10
4032,142
4034,23
4035,0
4036,16
4038,60
4041,4
4042,0
4045,68
4046,0
4048,12
4049,43
4052,3
4056,14
4058,55
4059,129
4060,42
4063,21
4064,136
4065,0
4066,10
4068,26
4069,16
4071,57
4072,31
4075,22
4079,0
4080,69
4082,19
4083,36
4085,40
4088,21
4091,0
4094,19
4095,76
4096,11
4097,181
4098,21
4100,422
4101,0
4102,181
4103,25
4104,289
4107,566
4108,21
4112,9
4113,63
4114,12
4115,31
4118,18
4121,50
4129,31
4132,81
4134,8
4137,9
4141,17
4142,40
4144,84
4146,13
4149,20
4153,31
4154,45
4155,29
4158,18
4164,37
4166,65
4171,49
4173,47
4176,6
4177,49
4179,4
4185,7
4186,3
4187,45
4189,245
4194,17
4196,14
4197,22
4198,30
4200,190
4203,30
4204,23
4211,22
4212,2
4213,13
4216,1
4217,50
4218,58
4222,72
4223,49
4226,31
4227,236
4231,4
4232,36
4238,162
4240,17
4241,18
4245,0
4246,15
4247,174
4251,21
4253,102
4256,122
4258,28
4261,93
4263,33
4264,35
4265,0
4266,15
4271,19
4272,0
4273,8
4274,5
4275,86
4277,6
4280,41
4281,22
4285,0
4286,27
4288,59
4289,3
4290,37
4291,0
4293,56
4294,46
4300,42
4304,52
4305,30
4306,89
4308,70
4309,57
4312,36
4313,23
4314,16
4318,49
4319,41
4326,11
4327,4
4331,20
4335,24
4337,10
4340,4
4342,12
4343,65
4345,3
4347,1
4351,13
4352,109
4356,10
4357,9
4358,38
4362,1
4363,38
4366,9
4367,99
4368,25
4369,7
4380,22
4382,35
4385,70
4386,0
4387,12
4388,10
4391,13
4392,14
4397,18
4398,50
4399,20
4400,23
4401,0
4404,100
4405,0
4410,26
4411,49
4416,0
4419,18
4421,185
4428,141
4431,0
4432,42
4436,12
4442,0
4443,19
4446,23
4447,140
4450,27
4451,169
4452,0
4453,1
4456,0
4458,36
4459,15
4460,2
4461,5
4463,37
4464,27
4465,56
4467,47
4470,51
4471,8
4474,1
4475,2
4476,106
4477,28
4478,12
4479,0
4480,0
4485,24
4487,177
4489,28
4492,104
4495,627
4496,45
4497,0
4499,10
4502,1
4506,58
4507,4
4509,2
4510,26
4511,0
4517,1
4519,0
4521,11
4522,36
4524,11
4525,27
4526,8
4528,0
4529,109
4531,4
4533,3
4534,4
4535,13
4538,16
4539,5
4545,0
4546,35
4547,3
4550,22
4552,4
4553,44
4554,0
4557,28
4564,16
4565,85
4566,29
4568,23
4569,78
4571,3
4573,10
4574,29
4575,74
4577,30
4580,26
4581,4
4583,33
4586,4
4587,22
4590,1
4591,0
4594,28
4596,74
4598,8
4599,11
4600,32
4603,32
4604,91
4606,41
4608,16
4610,586
4611,10
4613,239
4615,1
4618,35
4619,8
4622,5
4624,8
4626,14
4627,177
4630,14
4632,4
4636,31
4637,0
4639,20
4640,24
4641,93
4642,31
4644,50
4646,102
4648,69
4649,27
4652,25
4653,14
4656,1
4658,2
4659,25
4660,29
4661,22
4662,5
4668,48
4669,5
4674,0
4675,203
4678,44
4680,13
4681,63
4683,79
4685,10
4687,147
4688,0
4689,12
4690,2
4691,32
4694,32
4699,0
4702,97
4703,88
4712,36
4715,17
4716,25
4719,4
4722,42
4723,24
4724,1
4730,34
4732,12
4733,11
4734,57
4737,66
4738,24
4740,60
4754,0
4755,2
4756,12
4760,14
4761,32
4766,164
4768,0
4769,18
4772,12
4774,143
4775,21
4776,0
4777,42
4779,6
4780,0
4783,0
4784,48
4786,41
4789,63
4792,0
4796,43
4798,93
4799,0
4803,24
4805,122
4806,19
4811,0
4814,17
4820,0
4824,94
4825,12
4826,29
4828,28
4829,0
4831,1
4832,15
4833,2
4834,10
4836,3
4837,34
4840,43
4843,56
4844,9
4845,0
4848,15
4850,32
4851,1
4852,5
4853,54
4854,3
4858,0
4859,23
4863,55
4867,31
4870,5
4871,20
4879,23
4880,3
4881,17
4884,3
4886,19
4887,0
4888,14
4890,28
4893,12
4895,37
4898,0
4899,17
4902,34
4903,80
4904,43
4905,13
4906,30
4907,68
4909,13
4910,27
4914,84
4915,28
4919,21
4920,2
4921,53
4923,10
4924,75
4926,13
4929,7
4933,40
4934,84
4935,19
4937,89
4941,15
4943,40
4947,33
4948,22
4950,80
4953,5
4962,4
4966,4
4968,16
4969,23
4973,0
4974,33
4976,0
4977,21
4978,13
4979,0
4984,34
4986,26
4990,285
4993,50
4994,81
4995,2
4996,12
4998,2
4999,27
5001,48
5003,46
5004,1
5005,0
5006,4
5007,13
5009,51
5012,70
5013,40
5016,34
5019,15
5020,79
5021,41
5024,1
5026,36
5027,37
5029,24
5030,120
5031,71
5034,39
5036,58
5039,6
5044,72
5048,26
5050,19
5051,63
5054,50
5055,16
5056,5
5057,28
5058,2
5060,9
5062,69
5063,35
5064,30
5065,24
5066,0
5067,8
5069,27
5074,8
5075,9
5079,0
5083,31
5086,23
5087,144
5088,19
5089,12
5090,15
5091,0
5092,44
5093,12
5094,4
5096,7
5098,32
5101,19
5102,9
5103,7
5105,64
5112,0
5113,8
5117,4
5120,169
5123,7
5125,31
5126,37
5128,0
5130,1
5132,37
5133,0
5134,7
5136,141
5138,27
5139,305
5140,322
5141,0
5145,19
5146,19
5148,44
5151,232
5152,67
5153,42
5155,29
5157,44
5158,40
5160,41
5162,124
5170,44
5171,0
5172,61
5174,0
5177,195
5179,57
5180,7
5183,62
5185,18
5188,30
5190,12
5191,44
5193,21
5194,56
5195,1
5196,41
5198,7
5201,5
5204,7
5205,45
5208,2
5213,0
5214,4
5217,7
5218,2
5219,28
5221,20
5224,28
5226,23
5227,31
5228,6
5232,10
5234,5
5236,7
5238,0
5239,7
5240,11
5242,76
5245,18
5246,25
5250,17
5252,17
5255,7
5258,317
5259,0
5260,14
5261,38
5264,32
5266,1
5267,5
5268,40
5271,31
5273,16
5275,17
5279,12
5280,27
5282,26
5283,24
5284,25
5285,71
5286,32
5287,5
5288,27
5289,16
5291,70
5292,30
5295,19
5296,47
5299,25
5300,0
5301,0
5302,24
5304,517
5308,68
5310,70
5312,72
5314,8
5315,0
5320,13
5321,44
5324,28
5325,9
5326,72
5328,10
5330,32
5331,130
5334,0
5335,4
5336,34
5337,305
5338,139
5339,5
5340,204
5341,6
5343,170
5344,0
5346,232
5347,155
5348,36
5350,123
5352,27
5356,71
5358,103
5362,41
5363,54
5365,0
5367,0
5368,65
5370,30
5373,69
5374,302
5376,69
5377,4
5378,107
5380,124
5381,16
5383,164
5385,25
5387,30
5391,76
5392,26
5395,306
5396,66
5397,56
5398,23
5404,142
5405,57
5406,11
5407,36
5412,36
5415,15
5416,71
5419,31
5424,25
5425,28
5428,0
5431,62
5441,1
5447,6
5448,33
5452,73
5453,29
5454,87
5456,1
5458,56
5460,33
5461,9
5462,42
5465,29
5469,77
5470,57
5471,132
5473,2
5474,38
5476,16
5479,30
5480,29
5482,20
5484,10
5486,3
5487,80
5493,3
5495,33
5496,49
5497,11
5500,70
5506,17
5510,2
5511,91
5513,39
5517,88
5519,26
5521,19
5522,27
5523,35
5528,0
5530,17
5531,13
5534,35
5536,34
5538,47
5539,11
5540,119
5541,40
5544,1
5546,59
5547,39
5548,17
5549,106
5551,14
5553,12
5555,106
5556,9
5557,0
5558,9
5559,17
5560,17
5562,16
5563,5
5564,42
5568,79
5572,9
5574,2
5576,42
5578,52
5580,51
5581,9
5582,3
5585,6
5587,106
5591,46
5592,49
5594,14
5595,33
5596,163
5599,24
5600,0
5603,88
5605,39
5607,16
5611,57
5612,152
5616,0
5617,84
5621,25
5622,9
5623,8
5626,61
5629,18
5630,0
5631,1
5632,4
5634,0
5635,5
5637,10
5639,0
5640,25
5641,10
5642,40
5643,59
5644,55
5645,45
5647,20
5652,66
5655,3
5657,22
5660,26
5665,13
5666,26
5667,25
5668,14
5669,77
5670,40
5671,8
5672,10
5673,117
5674,0
5683,61
5684,769
5689,0
5690,3
5692,1
5693,49
5695,4
5696,13
5698,37
5700,8
5701,26
5703,0
5705,21
5706,44
5707,6
5709,7
5710,19
5713,11
5715,21
5719,1
5724,0
5726,8
5727,139
5730,9
5731,2
5733,75
5734,19
5738,73
5742,186
5743,104
5745,199
5746,103
5747,76
5750,55
5751,87
5754,32
5756,78
5757,3
5759,72
5760,2
5762,80
5763,32
5764,1
5765,57
5766,9
5767,4
5768,9
5771,11
5774,0
5780,117
5781,81
5783,58
5785,0
5786,10
5793,68
5795,9
5800,0
5801,4
5804,5
5806,0
5809,4
5812,37
5813,4
5814,207
5816,2
5817,10
5818,4
5820,18
5822,1
5823,5
5825,12
5831,30
5834,28
5835,0
5838,41
5839,2
5840,21
5845,6
5848,32
5849,42
5852,7
5856,0
5857,24
5860,0
5862,5
5865,4
5867,10
5868,6
5869,2
5871,0
5872,1
5873,1
5874,56
5875,3
5877,2
5883,6
5884,7
5885,13
5888,5
5889,41
5890,7
5893,20
5897,7
5898,17
5900,1
5901,0
5906,5
5907,6
5911,14
5912,10
5913,3
5917,13
5918,4
5919,21
5920,24
5922,1
5923,8
